graph_size,mode,agent_count,risk_alpha_label,risk_alpha,num_seeds,final_update,risk_ce_mean_positive_regret_mean,risk_ce_mean_positive_regret_std,risk_ce_mean_positive_regret_stderr,risk_ce_mean_positive_regret_ci95,risk_ce_ucb95_mean,risk_eval_realized_cost_mean,risk_eval_realized_cost_std,risk_eval_realized_cost_stderr,risk_eval_realized_cost_ci95,risk_eval_effective_cost_mean,risk_num_eval_decisions_mean,widths,num_nodes,num_edges,topology
large,deepcfr_rl_distill,20,0p60,0.6,3,5000,0.011446896732257107,0.0018889681583261098,0.0010905962747002112,0.002137568698412414,0.014838475575900019,75.12198939006248,4.348702004319806,2.5107242728195054,4.92101957472623,77.23611401666665,63.0,"5,5,5",17,38,main_path
large,deepcfr_rl_distill,20,1p00,1.0,3,5000,0.008157164406621169,0.0008242865622271105,0.0004759020685912135,0.0009327680544387784,0.010843253328714048,73.76769699602151,3.9700851492482236,2.2921297296241976,4.492574270063427,74.18223515277778,64.0,"5,5,5",17,38,main_path
large,deepcfr_rl_no_distill,20,0p00,0.0,3,5000,0.007569092967061449,0.0007918432363532815,0.00045717090566455156,0.000896054975102521,0.010284228101041425,72.3075746089984,1.2988751476503182,0.7499059161396262,1.4698155956336674,70.90761111111111,65.0,"5,5,5",17,38,main_path
large,deepcfr_rl_no_distill,20,0p20,0.2,3,5000,0.007688366240309309,0.0011301987810851822,0.0006525205704973169,0.001278940318174741,0.010495003645028825,70.0165605208062,3.0260648979541123,1.7470993834190842,3.424314791501405,71.87226962777778,63.666666666666664,"5,5,5",17,38,main_path
large,deepcfr_rl_no_distill,20,0p60,0.6,3,5000,0.0073483686695523685,0.0006527971961524736,0.0003768926369248636,0.0007387095683727326,0.010036493745569931,70.3240296362572,3.3734069968115583,1.9476374376953203,3.8173693778828275,71.25221101666666,63.333333333333336,"5,5,5",17,38,main_path
large,deepcfr_rl_no_distill,20,1p00,1.0,3,5000,0.007543147986825478,0.0005991718627191693,0.0003459320362317619,0.0006780267910142533,0.010298737257912536,75.42242099613408,1.081288989314951,0.6242824890527654,1.2235936785434203,77.27180031944444,66.33333333333333,"5,5,5",17,38,main_path
large,ppo,20,0p00,0.0,3,5000,0.007412134628985868,0.000517639884257368,0.00029885952651927816,0.0005857646719777852,0.009867487382562936,71.5380354754051,1.4764686599785146,0.8524395782886415,1.6707815734457372,71.48588888888888,65.66666666666667,"5,5,5",17,38,main_path
large,ppo,20,0p20,0.2,3,5000,0.007566111317234939,0.0021129716287837243,0.0012199247386683253,0.0023910524877899177,0.010031783049119357,68.35436866723013,2.985439168802678,1.723644107757479,3.3783424512046585,69.60175535277779,63.0,"5,5,5",17,38,main_path
large,ppo,20,0p60,0.6,3,5000,0.00983276373111965,0.004173868769956053,0.0024097842578962993,0.004723177145476746,0.012827179388293744,71.72623424081424,9.617092598358406,5.552431000483783,10.882764760948215,75.12022193888889,62.0,"5,5,5",17,38,main_path
large,ppo,20,1p00,1.0,3,5000,0.009984591000500862,0.003868204585285278,0.002233308958595,0.0043772855588462,0.012929036226167307,72.0352362005575,3.9750361927689757,2.294988215933673,4.498176903229999,75.81662234722222,62.333333333333336,"5,5,5",17,38,main_path
large,deepcfr,50,0p00,0.0,3,5000,0.005760770031593132,0.00034247102616670726,0.00019772573914699583,0.0003875424487281118,0.007147049874709907,322.71685280834475,7.983146571224114,4.60907182187648,9.0337807708779,321.0736666666666,161.33333333333334,"5,5,5",17,38,main_path
